type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
数据分析师,IT MES 系统维护技术员/工程师[红谷滩区],江西芯诚微电子有限公司,5000,7000,经验3-5年,大专,无,[0],,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/fac6a1337b534b0b9c1dc9f36a64745f.png,南昌
数据分析师,高级WebGIS后端开发工程师[青山湖区],中铁水利信息科技有限公司,10000,20000,经验1-3年,本科,无,[0],,"五险一金,定期体检,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/c2a2284ffe614d9f80094db6b06ec2cf.png,南昌
数据分析师,工程弱电工（文演建国饭店）[红谷滩区],江西文化演艺发展集团有限责任公司,4000,5000,经验3-5年,不限,"新媒体,文化传媒 / 不需要融资 / 500-2000人",500-2000,新媒体/文化传媒,"晋升空间,定期体检,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/0eadea9c5ae04551bdc21a450c41cbb1.png,南昌
数据分析师,系统运维专员[青山湖区],江药集团,6000,8000,经验3-5年,本科,医疗｜保健｜美容 / 不需要融资 / 500-2000人,500-2000,医疗｜保健｜美容,"五险一金,包吃,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/3226998bda2c43e2be292320268e9113.png,南昌
数据分析师,运营管理专员[青山湖区],思创数码科技股份有限公司,6000,8000,经验3-5年,本科,无,[0],,"补充公积金,五险一金,提成奖金",https://www.lgstatic.com/thumbnail_120x120/10/319a16af8d4d45c4be15ec990b65c013.png,南昌
数据分析师,java后端开发工程师+五险一金+免费食宿[红谷滩区],宇洪建设,10000,14000,经验3-5年,本科,"房地产｜建筑｜物业,软件服务｜咨询 / 未融资 / 150-500人",150-500,IT技术服务｜咨询/物联网,五险一金 套间住宿 免费美味三餐,https://www.lgstatic.com/thumbnail_120x120/10/6aa9a47673234310bef9fbf4a63737c3.jpg,南昌
数据分析师,新媒体运营[新建区],福家喜家具,6000,10000,经验1-3年,大专,消费生活 / 不需要融资 / 50-150人,50-150,消费生活,"绩效奖金,客户邀约进店,五险",https://www.lgstatic.com/thumbnail_120x120/10/9b620c545be645b8a9a45bc90564ecd0.png,南昌
数据分析师,中老年健身教练（地推/办卡）[东湖区],南昌市健成健康管理有限公司,5000,10000,经验1年以下,大专,"医疗｜保健｜美容,新零售 / 未融资 / 50-150人",50-150,医疗｜保健｜美容/营养保健/健康管理/专业服务｜咨询/地推销售,晋升空间大、有师傅帮带、培训提升多、包住,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,抖音主播[西湖区],润优文化传媒,6000,8000,经验不限,不限,"生活服务,数据服务｜咨询,短视频 / 未融资 / 15-50人",15-50,MCN｜直播平台/生活｜创意主播/短视频/娱乐主播,超多平台选择，让职业道路不拘束。,https://www.lgstatic.com/thumbnail_120x120/10/640d0700e3394cfa820f0384552e9e88.png,南昌
数据分析师,facebook广告优化师[红谷滩区],辉仙信息,8000,15000,经验1-3年,大专,营销服务｜咨询 / 未融资 / 15-50人,15-50,游戏/东南亚市场,高提成（美金）,https://www.lgstatic.com/thumbnail_120x120/10/9edad489ab4245768dcb2b032fe3fd09.png,南昌
数据分析师,奢侈品店销售[红谷滩区],江西泊涟,8000,16000,经验1-3年,不限,新媒体 / 未融资 / 15-50人,15-50,新媒体/LV,高工资、高提成,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,人事助理[青云谱区],江西伊林,4000,6000,经验在校,应届,社交平台 / 未融资 / 15-50人,15-50,社交平台,时间自由,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,人事专员[南昌县],萌小顺配送服务,3000,6000,经验不限,不限,服务业 / 未融资 / 50-150人,50-150,服务业,免费入职，免费培训,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/56/E0/Cgp9HWExyWSAA8YqAAAF9uru8ds795.png,南昌
数据分析师,急招送餐员9k吃住免费[湖坊],萌小顺配送服务,8000,16000,经验不限,本科,服务业 / 未融资 / 50-150人,50-150,服务业/批发｜零售,无需要经验，免费培训,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/56/E0/Cgp9HWExyWSAA8YqAAAF9uru8ds795.png,南昌
数据分析师,6k+电商运营 包吃[红谷滩区],合创塑料制品,5000,9000,经验不限,不限,电商平台 / 未融资 / 50-150人,50-150,淘宝运营/品类运营/国内电商运营/电商平台/天猫运营,上升空间大、包中餐、一对一带教,https://www.lgstatic.com/thumbnail_120x120/10/a8fc3be4f67b47e19db1c1544d3ffa5f.png,南昌
数据分析师,自媒体兼职编辑[青云谱区],星夜传媒,15000,25000,经验不限,不限,"新媒体,文化传媒,社交媒体 / 未融资 / 15-50人",15-50,宝妈/有闲时间/社交平台/社交媒体/大学生,工作轻松，简单容易操作,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,江西业务中心-高级行业销售（能源）[新建区],海康威视,9000,15000,经验3-5年,本科,"物联网,数据服务｜咨询 / 上市公司 / 2000人以上",2000,人工智能服务/物联网,"****,五险一金,年终奖金,餐补交补等",https://www.lgstatic.com/thumbnail_120x120/10/aacefbee2e49469aba05bf0768d3abee.jpg,南昌
数据分析师,抖音短视频策划经理[青山湖区],润优文化传媒,6000,12000,经验1-3年,大专,"生活服务,数据服务｜咨询,短视频 / 未融资 / 15-50人",15-50,内容运营/品类运营/生活服务/IP运营/TO C,热门行业，发展潜力大,https://www.lgstatic.com/thumbnail_120x120/10/640d0700e3394cfa820f0384552e9e88.png,南昌
数据分析师,环境分析工程师[昌东],云宜然科技,4000,8000,经验不限,本科,"数据服务,硬件 / 未融资 / 15-50人",15-50,数据分析/大气/报告/数据服务｜咨询,周末双休 法定节假日,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/71/68/CgotOVtZeRCAeuRjAACl45Zw9xA867.jpg,南昌
数据分析师,招商主管-J401759[南昌县],彬仲新材料,4000,6000,经验1-3年,大专,能源｜矿产｜环保 / 不需要融资 / 50-150人,50-150,建筑业-建筑工程/能源矿产-新能源新材料,"交通补助,通讯津贴",https://www.lgstatic.com/thumbnail_120x120/10/0d5cf3e4ab8f44bda897a1632494da94.png,南昌
数据分析师,电话销售代表[青山湖区],奥米商务,4000,8000,经验1年以下,不限,金融业 / 未融资 / 15-50人,15-50,金融业,不外出,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,java开发讲师[青山湖区],有品教育软件,5000,10000,经验1-3年,本科,教育｜培训 / 不需要融资 / 15-50人,15-50,教育｜培训/软件服务｜咨询/MySQL/中大型项目架构经验/Spring,工作氛围轻松,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,【蚂蚁集团直管】支付宝文职客服岗/不加班[红谷滩区],人瑞,6000,8000,经验不限,大专,专业服务｜咨询 / 上市公司 / 2000人以上,2000,售前客服/电话客服/售后客服/互联网/金融业,入职五险一金、双休、带薪培训、带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/84/8C/Cgp9HWKV666AQ5evAAAM889yxxc760.png,南昌
数据分析师,Java工程师[红谷滩区],宇洪建设,10000,15000,经验3-5年,本科,"房地产｜建筑｜物业,软件服务｜咨询 / 未融资 / 150-500人",150-500,软件服务｜咨询/JavaScript/MySQL/Spring/Web后端开发,包吃住（高档小区单人间）、六险一金,https://www.lgstatic.com/thumbnail_120x120/10/6aa9a47673234310bef9fbf4a63737c3.jpg,南昌
数据分析师,JAVA工程师[红谷滩区],宇洪建设,10000,14000,经验1-3年,本科,"房地产｜建筑｜物业,软件服务｜咨询 / 未融资 / 150-500人",150-500,软件服务｜咨询/Web前端开发/IT技术服务｜咨询,我们推崇沟通扁平、结果导向的工作环境。,https://www.lgstatic.com/thumbnail_120x120/10/6aa9a47673234310bef9fbf4a63737c3.jpg,南昌
数据分析师,交易员[解放东路],聚昕源贸易,6000,10000,经验1年以下,不限,科技金融 / 未融资 / 15-50人,15-50,互联网金融/科技金融/金融业/互联网科技,农产品交易,https://www.lgstatic.com/thumbnail_120x120/10/99cf6e08147f4c67bee80caf38d49991.png,南昌
数据分析师,农产品现货交易员[解放东路],聚昕源贸易,6000,11000,经验1年以下,不限,科技金融 / 未融资 / 15-50人,15-50,互联网金融/批发｜零售,工作轻松,https://www.lgstatic.com/thumbnail_120x120/10/99cf6e08147f4c67bee80caf38d49991.png,南昌
数据分析师,外卖运营主管[百花洲],蜀宗川,5000,10000,经验1-3年,大专,消费生活 / 未融资 / 少于15人,15,餐饮,13薪、社保、发展、提成,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,跨境电商运营主管（ebay/Amazon）[青山湖区],大卖家,6000,12000,经验3-5年,大专,贸易｜进出口 / 未融资 / 50-150人,50-150,贸易｜进出口/电商平台,五险一金 带薪年假 员工旅游 节日福利,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/4B/3E/CioPOWDkJzGAeQ2aAAAIC_TUgVA388.png,南昌
数据分析师,团餐运营总监[进贤县],欧思麦餐饮,15000,30000,经验1-3年,本科,服务业 / 不需要融资 / 500-2000人,500-2000,服务业,"五险,餐饮补贴,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/9d5e27d50ffd4a8b86d721d6d0b78fa0.png,南昌
数据分析师,产品经理[青山湖区],科睿特,8000,16000,经验1-3年,大专,企业服务 / 上市公司 / 150-500人,150-500,数据产品/智慧城市,双轨晋升、五险一金、住房补贴、团建旅游等,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,视频剪辑/后期制作[红谷滩区],指针科技,4000,7000,经验1-3年,大专,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,pr/After Effects（AE）/休闲｜娱乐/信息流广告视频/Photoshop,五险一金，年假，下午茶,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/52/E1/CioPOWESOM-AY-VVAAAC2fAMCGg202.png,南昌
数据分析师,信息流广告投放[红谷滩区],指针科技,5000,10000,经验1年以下,大专,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,中国市场/休闲｜娱乐/网络推广,五险一金，年假，下午茶,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/52/E1/CioPOWESOM-AY-VVAAAC2fAMCGg202.png,南昌
数据分析师,市场专员[红谷滩区],轻悦派·赣鄱缘,6000,12000,经验不限,大专,专业服务｜咨询 / 未融资 / 15-50人,15-50,内容运营/专业服务｜咨询/活动运营,轻松 欢快 磕CP 对接单位,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,资深编导[青山湖区],华坤道威,6000,10000,经验3-5年,大专,数据服务｜咨询 / 不需要融资 / 150-500人,150-500,新零售/电商平台,高提成 协同性好、产品号,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/AB/68/CgoB5l3WULOAFERcAAB_PmhpBLY828.jpg,南昌
数据分析师,财务主管[青山湖区],幸福汽车服务,5000,7000,经验3-5年,大专,"汽车交易平台,旅游｜出行,教育｜培训 / 未融资 / 150-500人",150-500,消防器材,周休1.5天、五险、福利齐全,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/2D/6A/CioPOWBmgWGAJULYAAFzGdBoAqc963.png,南昌
数据分析师,java开发工程师[红谷滩区],宇洪建设,10000,14000,经验3-5年,本科,"房地产｜建筑｜物业,软件服务｜咨询 / 未融资 / 150-500人",150-500,房地产｜建筑｜物业/MySQL/MyBatis/Spring,智慧工地监管平台项目,https://www.lgstatic.com/thumbnail_120x120/10/6aa9a47673234310bef9fbf4a63737c3.jpg,南昌
数据分析师,java工程师[红谷滩区],宇洪建设,10000,14000,经验3-5年,本科,"房地产｜建筑｜物业,软件服务｜咨询 / 未融资 / 150-500人",150-500,房地产｜建筑｜物业/MySQL/Spring/redis/springboot,红谷滩，包三餐+住宿,https://www.lgstatic.com/thumbnail_120x120/10/6aa9a47673234310bef9fbf4a63737c3.jpg,南昌
数据分析师,质量运营[红谷滩区],蚂蚁集团,5000,10000,经验1-3年,本科,科技金融 / 未融资 / 2000人以上,2000,科技金融,发展空间大,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/47/5C/Ciqc1F9HovmAOQ_rAAEUp_40sOk993.png,南昌
数据分析师,产品经理[东湖区],无坝戈,6000,10000,经验3-5年,本科,"软件服务｜咨询,IT技术服务｜咨询,智能硬件 / 未融资 / 少于15人",15,软件服务｜咨询/基础业务产品/智能硬件/嵌入式产品/TO B,有稳定的资源,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,JAVA工程师[东湖区],无坝戈,8000,12000,经验3-5年,大专,"软件服务｜咨询,IT技术服务｜咨询,智能硬件 / 未融资 / 少于15人",15,软件服务｜咨询/Hibernate/智能硬件/MySQL/Spring,大牛带领，资源优越稳定,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,销售顾问[西湖区],南昌市健成健康管理有限公司,6000,12000,经验1-3年,大专,"医疗｜保健｜美容,新零售 / 未融资 / 50-150人",50-150,医疗｜保健｜美容/营养保健/大健康产业/新零售/健康管理,晋升快，收入提升大,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,销售专员[西湖区],南昌市健成健康管理有限公司,5000,10000,经验1-3年,大专,"医疗｜保健｜美容,新零售 / 未融资 / 50-150人",50-150,医疗｜保健｜美容/营养保健/新零售/健康管理,晋升机制完善，提升空间大,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,运营[红谷滩区],立锦传媒,3000,6000,经验不限,不限,"社交媒体,短视频,新媒体 / 未融资 / 15-50人",15-50,数据运营/内容运营/社交媒体/活动运营,中午1点下午9点下班,https://www.lgstatic.com/thumbnail_120x120/10/cc6da7191234449cb206f3f26d60f6db.jpg,南昌
数据分析师,理赔专员[红谷滩区],蚂蚁集团,6000,11000,经验1-3年,大专,科技金融 / 未融资 / 2000人以上,2000,医疗｜重疾险/意外险/科技金融/财产险,五险一金、带薪年假、试用期全额等,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/47/5C/Ciqc1F9HovmAOQ_rAAEUp_40sOk993.png,南昌
数据分析师,电话销售[新建区],永通力,3000,6000,经验1-3年,不限,制造业 / A轮 / 15-50人,15-50,制造业,晋升空间大,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,华东交大送餐员[青山湖区],鄱青科技,4000,8000,经验不限,不限,物流｜运输 / 未融资 / 15-50人,15-50,生活服务/消费生活/骑手送餐,轻松自由,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,美团客服[青云谱区],漫漫商贸,3000,6000,经验不限,不限,电商 / 未融资 / 15-50人,15-50,线上打字回复客/电商平台,没什么很大的工作量，就跟玩一样,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,南昌
数据分析师,江西业务中心- 高级行业销售[红谷滩区],海康威视,10000,15000,经验3-5年,本科,"物联网,数据服务｜咨询 / 上市公司 / 2000人以上",2000,人工智能服务/物联网,五险一金、补充商业保险,https://www.lgstatic.com/thumbnail_120x120/10/aacefbee2e49469aba05bf0768d3abee.jpg,南昌
数据分析师,外贸业务员[青山湖区],江西新拓实业有限公司,6000,8000,经验1-3年,大专,电商 通讯电子 / 天使轮 / 150-500人,150-500,电商平台,双休，五险,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/0F/75/CgqCHl7HgZCATVV7AAASrovkHLw004.png,南昌
数据分析师,内勤（江西）[青云谱区],车车,4000,5000,经验不限,大专,"移动互联网,电商 / D轮及以上 / 500-2000人",500-2000,车险/科技金融,领导nice 成长空间大,https://www.lgstatic.com/thumbnail_120x120/10/415da30775a14e2396905bbe82dfb195.jpg,南昌
